strain,accession,target_name,target_description,query_name,pfam_id,evalue,score,bias,domain_evalue,domain_score
MU1410,GCF_019324955.1,WP_209090973.1,SDR family NAD(P)-dependent oxidoreductase [Prochlorococcus marinus],adh_short,adh_short,1.742817477563011e-15,53.73691177368164,0.002597808837890625,2.4658907782027786e-15,53.24510955810547
MU1410,GCF_019324955.1,WP_209090989.1,UDP-glucose 4-epimerase GalE [Prochlorococcus marinus],adh_short,adh_short,1.491561006545369e-09,34.379661560058594,0.002414703369140625,2.1064068263418278e-09,33.89053726196289
MU1410,GCF_019324955.1,WP_209088873.1,SDR family oxidoreductase [Prochlorococcus marinus],adh_short,adh_short,7.11341580230634e-07,25.639982223510742,0.04566764831542969,0.0025937331837388214,14.017756462097168
MU1410,GCF_019324955.1,WP_209088873.1,SDR family oxidoreductase [Prochlorococcus marinus],adh_short,adh_short,7.11341580230634e-07,25.639982223510742,0.04566764831542969,0.05199921625961972,9.769126892089844
MU1410,GCF_019324955.1,WP_209091549.1,class II fumarate hydratase [Prochlorococcus marinus],Lyase_1,Lyase_1,3.2080320055579317e-94,312.56781005859375,0.006500244140625,3.989913478208541e-94,312.25665283203125
MU1410,GCF_019324955.1,WP_209087751.1,argininosuccinate lyase [Prochlorococcus marinus],Lyase_1,Lyase_1,1.3644793482949655e-73,244.805419921875,0.0006866455078125,1.7036587296202156e-73,244.48870849609375
MU1410,GCF_019324955.1,WP_209091547.1,adenylosuccinate lyase [Prochlorococcus marinus],Lyase_1,Lyase_1,1.0172379914856528e-51,172.9575653076172,0.014312744140625,1.3782188820236637e-51,172.52430725097656
MU1410,GCF_019324955.1,WP_209087893.1,acetyl-CoA carboxylase biotin carboxylase subunit [Prochlorococcus marinus],Biotin_carb_N,Biotin_carb_N,1.9024461465551315e-47,157.08155822753906,0.0496063232421875,3.9247792137918536e-47,156.06922912597656
MU1410,GCF_019324955.1,WP_209088448.1,NUDIX hydrolase [Prochlorococcus marinus],NUDIX,NUDIX,7.424075567985347e-15,51.90981674194336,0.009532928466796875,1.1077721311393504e-14,51.34722137451172
MU1410,GCF_019324955.1,WP_209087799.1,acetyl-CoA carboxylase biotin carboxyl carrier protein [Prochlorococcus marinus],Biotin_lipoyl,Biotin_lipoyl,2.853990180126056e-23,78.31779479980469,0.2858734130859375,4.460767261370228e-23,77.69636535644531
MU1410,GCF_019324955.1,WP_209088701.1,dihydrolipoamide acetyltransferase family protein [Prochlorococcus marinus],Biotin_lipoyl,Biotin_lipoyl,1.2016548248320162e-19,66.70561981201172,0.32288360595703125,3.2299029548588935e-19,65.3298110961914
MU1410,GCF_019324955.1,WP_075507788.1,"1,4-dihydroxy-2-naphthoyl-CoA synthase [Prochlorococcus marinus]",ECH_1,ECH_1,2.772954636779307e-67,223.4365997314453,0.0008392333984375,3.47100207605548e-67,223.11715698242188
MU1410,GCF_019324955.1,WP_209088006.1,L-aspartate oxidase [Prochlorococcus marinus],FAD_binding_2,FAD_binding_2,6.702270636286569e-88,292.3580627441406,0.472503662109375,7.948154531391941e-88,292.1141662597656
MU1410,GCF_019324955.1,WP_025913212.1,MULTISPECIES: NAD(P)/FAD-dependent oxidoreductase [Prochlorococcus],FAD_binding_2,FAD_binding_2,2.3061727221479232e-11,40.252037048339844,0.8958511352539062,9.697860884996005e-08,28.31556510925293
MU1410,GCF_019324955.1,WP_025913212.1,MULTISPECIES: NAD(P)/FAD-dependent oxidoreductase [Prochlorococcus],FAD_binding_2,FAD_binding_2,2.3061727221479232e-11,40.252037048339844,0.8958511352539062,1.056172200994805,5.13602352142334
MU1410,GCF_019324955.1,WP_209087852.1,glycine oxidase ThiO [Prochlorococcus marinus],FAD_binding_2,FAD_binding_2,2.7558408396407505e-11,39.99721145629883,0.00179290771484375,6.085104151646592e-11,38.86405563354492
MU1410,GCF_019324955.1,WP_209091305.1,NAD(P)/FAD-dependent oxidoreductase [Prochlorococcus marinus],FAD_binding_2,FAD_binding_2,2.064414241414186e-09,33.822608947753906,0.2400665283203125,7.22217749789305e-08,28.737213134765625
MU1410,GCF_019324955.1,WP_209091141.1,dihydrolipoyl dehydrogenase [Prochlorococcus marinus],FAD_binding_2,FAD_binding_2,2.9141861779378265e-09,33.32944107055664,3.3178176879882812,5.30509925564428e-05,19.296741485595703
MU1410,GCF_019324955.1,WP_209091141.1,dihydrolipoyl dehydrogenase [Prochlorococcus marinus],FAD_binding_2,FAD_binding_2,2.9141861779378265e-09,33.32944107055664,3.3178176879882812,0.00892435500885815,11.964849472045898
MU1410,GCF_019324955.1,WP_209088980.1,NAD(P)/FAD-dependent oxidoreductase [Prochlorococcus marinus],FAD_binding_2,FAD_binding_2,2.7891113255270066e-08,30.098270416259766,0.0056095123291015625,3.794359639216856e-08,29.657962799072266
MU1410,GCF_019324955.1,WP_209090510.1,carotenoid isomerase [Prochlorococcus marinus],FAD_binding_2,FAD_binding_2,3.1679715823216066e-07,26.622140884399414,0.9079227447509766,1.344332271502967e-05,21.260536193847656
MU1410,GCF_019324955.1,WP_209088581.1,phytoene desaturase family protein [Prochlorococcus marinus],FAD_binding_2,FAD_binding_2,3.206762895550996e-07,26.6047306060791,0.7032203674316406,3.0403558228496153e-06,23.387035369873047
MU1410,GCF_019324955.1,WP_209091765.1,"C-3',4' desaturase CrtD [Prochlorococcus marinus]",FAD_binding_2,FAD_binding_2,1.8690444596787125e-06,24.083057403564453,3.395771026611328,2.7800843112391778e-06,23.515058517456055
MU1410,GCF_019324955.1,WP_209090836.1,thioredoxin-disulfide reductase [Prochlorococcus marinus],FAD_binding_2,FAD_binding_2,3.5964862408010334e-06,23.146730422973633,2.4761428833007812,3.0717788470825554e-05,20.078401565551758
MU1410,GCF_019324955.1,WP_209089279.1,GMC oxidoreductase [Prochlorococcus marinus],FAD_binding_2,FAD_binding_2,4.561734977534919e-06,22.80662727355957,2.3792686462402344,6.629331630302731e-06,22.271892547607422
MU1410,GCF_019324955.1,WP_209089605.1,"acetyl-CoA carboxylase, carboxyltransferase subunit beta [Prochlorococcus marinus]",Carboxyl_trans,Carboxyl_trans,4.085137159824019e-21,71.8851547241211,0.1097259521484375,9.569644487436157e-21,70.66578674316406
MU1410,GCF_019324955.1,WP_025959717.1,acetyl-CoA carboxylase carboxyltransferase subunit alpha [Prochlorococcus marinus],Carboxyl_trans,Carboxyl_trans,2.862662409527796e-12,42.70930099487305,0.11568832397460938,3.4453670780483345e-12,42.44389724731445
MU1410,GCF_019324955.1,WP_025882175.1,3-hydroxyacyl-ACP dehydratase FabZ [Prochlorococcus marinus],MaoC_dehydratas,MaoC_dehydratas,5.142903539958705e-06,22.87331199645996,0.0051898956298828125,2.0744790053953686e-05,20.91721534729004
MU1410,GCF_019324955.1,WP_209090043.1,methionine synthase [Prochlorococcus marinus],B12-binding,B12-binding,5.802602865086228e-20,68.11930847167969,0.01627349853515625,3.916757900808303e-19,65.44232940673828
MU1410,GCF_019324955.1,WP_209091643.1,photosystem II high light acclimation radical SAM protein [Prochlorococcus marinus],B12-binding,B12-binding,3.1588797527914563e-06,23.780019760131836,0.03643798828125,0.00021166624321631794,17.885339736938477
MU1410,GCF_019324955.1,WP_209087893.1,acetyl-CoA carboxylase biotin carboxylase subunit [Prochlorococcus marinus],Biotin_carb_C,Biotin_carb_C,2.867373053441369e-44,146.40228271484375,0.000335693359375,5.363345801699271e-44,145.5274200439453
MU1410,GCF_019324955.1,WP_209090147.1,carbamoyl-phosphate synthase large subunit [Prochlorococcus marinus],CPSase_L_D2,CPSase_L_D2,4.91497632304209e-108,356.232421875,0.057037353515625,5.599054988719298e-72,238.41696166992188
MU1410,GCF_019324955.1,WP_209090147.1,carbamoyl-phosphate synthase large subunit [Prochlorococcus marinus],CPSase_L_D2,CPSase_L_D2,4.91497632304209e-108,356.232421875,0.057037353515625,1.9540692344043644e-34,115.7452163696289
MU1410,GCF_019324955.1,WP_209087893.1,acetyl-CoA carboxylase biotin carboxylase subunit [Prochlorococcus marinus],CPSase_L_D2,CPSase_L_D2,1.2960883579526123e-84,279.7035827636719,0.16339111328125,1.9825504488734225e-84,279.1004333496094
MU1410,GCF_019324955.1,WP_209091165.1,D-alanine--D-alanine ligase family protein [Prochlorococcus marinus],CPSase_L_D2,CPSase_L_D2,3.412614635758727e-09,33.26612091064453,0.09079742431640625,9.467228551235034e-09,31.81816864013672
MU1410,GCF_019324955.1,WP_209090227.1,formate-dependent phosphoribosylglycinamide formyltransferase [Prochlorococcus marinus],CPSase_L_D2,CPSase_L_D2,1.7429060618659594e-07,27.684595108032227,0.001964569091796875,3.0949499701611774e-07,26.86974334716797
MU1410,GCF_019324955.1,WP_209091226.1,phosphoribosylamine--glycine ligase [Prochlorococcus marinus],CPSase_L_D2,CPSase_L_D2,4.64766824090985e-06,23.025245666503906,0.0026531219482421875,1.817088795291468e-05,21.090415954589844
MU1410,GCF_019324955.1,WP_209088006.1,L-aspartate oxidase [Prochlorococcus marinus],Succ_DH_flav_C,Succ_DH_flav_C,3.538512186171677e-11,39.919185638427734,0.307037353515625,2.625425663365698e-10,37.10409164428711
MU1410,GCF_019324955.1,WP_025959717.1,acetyl-CoA carboxylase carboxyltransferase subunit alpha [Prochlorococcus marinus],ACCA,ACCA,6.98183297422726e-140,462.2912902832031,0.00213623046875,8.060786830725087e-140,462.0863037109375
MU1410,GCF_019324955.1,WP_209091549.1,class II fumarate hydratase [Prochlorococcus marinus],FumaraseC_C,FumaraseC_C,5.2278634996399126e-18,62.02367401123047,0.23308944702148438,1.2783270305032206e-17,60.78023147583008
MU1410,GCF_019324955.1,WP_209090846.1,2Fe-2S iron-sulfur cluster-binding protein [Prochlorococcus marinus],Fer2_3,Fer2_3,6.57078814918023e-07,26.119871139526367,0.2609844207763672,6.57078814918023e-07,26.119871139526367
MU1410,GCF_019324955.1,WP_209088164.1,NAD(P)H-quinone oxidoreductase subunit I [Prochlorococcus marinus],Fer4_8,Fer4_8,3.3635644713871245e-07,27.528209686279297,8.902999877929688,6.489261185407744e-07,26.613943099975586
MU1410,GCF_019324955.1,WP_209088164.1,NAD(P)H-quinone oxidoreductase subunit I [Prochlorococcus marinus],Fer4_10,Fer4_10,7.07245945076997e-11,38.69242477416992,17.34280776977539,2.8464752679012117e-09,33.55399703979492
MU1410,GCF_019324955.1,WP_209088164.1,NAD(P)H-quinone oxidoreductase subunit I [Prochlorococcus marinus],Fer4_10,Fer4_10,7.07245945076997e-11,38.69242477416992,17.34280776977539,0.00030143593505310224,17.46411895751953
MU1410,GCF_019324955.1,WP_007099573.1,MULTISPECIES: photosystem I iron-sulfur center protein PsaC [Cyanophyceae],Fer4_10,Fer4_10,2.633599696962238e-09,33.66209030151367,14.854549407958984,2.660902526634861e-06,24.041635513305664
MU1410,GCF_019324955.1,WP_007099573.1,MULTISPECIES: photosystem I iron-sulfur center protein PsaC [Cyanophyceae],Fer4_10,Fer4_10,2.633599696962238e-09,33.66209030151367,14.854549407958984,0.00010617322229842072,18.915218353271484
MU1410,GCF_019324955.1,WP_007099573.1,MULTISPECIES: photosystem I iron-sulfur center protein PsaC [Cyanophyceae],Fer4_17,Fer4_17,1.56757167041712e-08,31.801509857177734,9.46536636352539,0.0007434206027696983,16.82480239868164
MU1410,GCF_019324955.1,WP_007099573.1,MULTISPECIES: photosystem I iron-sulfur center protein PsaC [Cyanophyceae],Fer4_17,Fer4_17,1.56757167041712e-08,31.801509857177734,9.46536636352539,7.856662809030861e-05,19.9508056640625
MU1410,GCF_019324955.1,WP_209088435.1,enoyl-ACP reductase FabI [Prochlorococcus marinus],adh_short_C2,adh_short_C2,1.14176315438289e-83,277.1268310546875,0.0032958984375,1.2866020756166953e-83,276.9570617675781
MU1410,GCF_019324955.1,WP_209088819.1,3-oxoacyl-[acyl-carrier-protein] reductase [Prochlorococcus marinus],adh_short_C2,adh_short_C2,2.2799618574237706e-67,223.7743377685547,0.3657073974609375,2.6019373741884358e-67,223.58656311035156
MU1410,GCF_019324955.1,WP_209089023.1,SDR family oxidoreductase [Prochlorococcus marinus],adh_short_C2,adh_short_C2,6.563708567557277e-39,130.62478637695312,0.0018157958984375,7.824138153498195e-39,130.37509155273438
MU1410,GCF_019324955.1,WP_209089245.1,SDR family NAD(P)-dependent oxidoreductase [Prochlorococcus marinus],adh_short_C2,adh_short_C2,8.467003869397496e-24,81.16651916503906,0.00049591064453125,1.0702032209361333e-23,80.83352661132812
MU1410,GCF_019324955.1,WP_209089418.1,SDR family oxidoreductase [Prochlorococcus marinus],adh_short_C2,adh_short_C2,2.095388757030098e-21,73.33226776123047,0.00327301025390625,2.6955885472244103e-21,72.97422790527344
MU1410,GCF_019324955.1,WP_209091285.1,oxidoreductase [Prochlorococcus marinus],adh_short_C2,adh_short_C2,6.377294075048801e-17,58.65779495239258,0.0023956298828125,1.448623182924281e-16,57.49153137207031
MU1410,GCF_019324955.1,WP_209088724.1,SDR family NAD(P)-dependent oxidoreductase [Prochlorococcus marinus],adh_short_C2,adh_short_C2,5.644938289341337e-12,42.46575164794922,0.000152587890625,1.2986149107290124e-11,41.28147888183594
MU1410,GCF_019324955.1,WP_209089037.1,protochlorophyllide reductase [Prochlorococcus marinus],adh_short_C2,adh_short_C2,4.4231557183149096e-11,39.539371490478516,0.0005035400390625,6.869132384845332e-10,35.640567779541016
MU1410,GCF_019324955.1,WP_209090973.1,SDR family NAD(P)-dependent oxidoreductase [Prochlorococcus marinus],adh_short_C2,adh_short_C2,6.880967755633007e-09,32.36503219604492,0.01300048828125,8.294847798334401e-09,32.09939193725586
MU1410,GCF_019324955.1,WP_209089250.1,SDR family NAD(P)-dependent oxidoreductase [Prochlorococcus marinus],adh_short_C2,adh_short_C2,9.164521399731996e-06,22.138397216796875,0.0022830963134765625,1.5180428720369854e-05,21.4210205078125
MU1410,GCF_019324955.1,WP_209089289.1,lactoylglutathione lyase [Prochlorococcus marinus],Glyoxalase_4,Glyoxalase_4,9.472443143202602e-09,32.324928283691406,0.001430511474609375,6.775331906610517e-08,29.575275421142578
